model,country,mandate_period,mandate_period_label,task_type,outcome,task_name,task_label,feature,importance,rank
Random Forest,Brazil,after_mandate,After mandate,mask,Face mask wearing,Brazil_after_mandate_mask,Brazil - After mandate - Face mask wearing,Loss of Taste: Yes,0.0002639373871315262,100
Random Forest,Brazil,after_mandate,After mandate,mask,Face mask wearing,Brazil_after_mandate_mask,Brazil - After mandate - Face mask wearing,Dry Cough: Yes,0.00021179886444449832,101
Random Forest,Brazil,after_mandate,After mandate,mask,Face mask wearing,Brazil_after_mandate_mask,Brazil - After mandate - Face mask wearing,State: Tocantins,0.00018561068221754445,102
Random Forest,Brazil,after_mandate,After mandate,mask,Face mask wearing,Brazil_after_mandate_mask,Brazil - After mandate - Face mask wearing,State: Espirito Santo,0.00017974297801864723,103
Random Forest,Brazil,after_mandate,After mandate,mask,Face mask wearing,Brazil_after_mandate_mask,Brazil - After mandate - Face mask wearing,Fever: No,0.00016361156892498772,104
Random Forest,Brazil,after_mandate,After mandate,mask,Face mask wearing,Brazil_after_mandate_mask,Brazil - After mandate - Face mask wearing,State: Paraiba,0.0001544764656685396,105
Random Forest,Brazil,after_mandate,After mandate,mask,Face mask wearing,Brazil_after_mandate_mask,Brazil - After mandate - Face mask wearing,State: Mato Grosso do Sul,0.00013539624962179082,106
Random Forest,Brazil,after_mandate,After mandate,mask,Face mask wearing,Brazil_after_mandate_mask,Brazil - After mandate - Face mask wearing,State: Maranhao,0.00012731083399658108,107
Random Forest,Brazil,after_mandate,After mandate,mask,Face mask wearing,Brazil_after_mandate_mask,Brazil - After mandate - Face mask wearing,Household COVID Test: Pending,0.00011853919635760166,108
Random Forest,Brazil,after_mandate,After mandate,mask,Face mask wearing,Brazil_after_mandate_mask,Brazil - After mandate - Face mask wearing,Isolation Willingness: Unsure,0.00010371287703148093,109
Random Forest,Brazil,after_mandate,After mandate,mask,Face mask wearing,Brazil_after_mandate_mask,Brazil - After mandate - Face mask wearing,COVID Test: Pending,9.990479041882291e-05,110
Random Forest,Brazil,after_mandate,After mandate,mask,Face mask wearing,Brazil_after_mandate_mask,Brazil - After mandate - Face mask wearing,State: Sergipe,9.49796121869892e-05,111
Random Forest,Brazil,after_mandate,After mandate,mask,Face mask wearing,Brazil_after_mandate_mask,Brazil - After mandate - Face mask wearing,State: Goias,8.431215649920078e-05,112
Random Forest,Brazil,after_mandate,After mandate,mask,Face mask wearing,Brazil_after_mandate_mask,Brazil - After mandate - Face mask wearing,COVID Test: Positive,7.287946053677056e-05,113
Random Forest,Brazil,after_mandate,After mandate,mask,Face mask wearing,Brazil_after_mandate_mask,Brazil - After mandate - Face mask wearing,PHQ Anxiety: Prefer Not Say,2.3605946000569213e-05,114
Random Forest,Brazil,after_mandate,After mandate,mask,Face mask wearing,Brazil_after_mandate_mask,Brazil - After mandate - Face mask wearing,State: Roraima,0.0,115
Random Forest,Brazil,after_mandate,After mandate,mask,Face mask wearing,Brazil_after_mandate_mask,Brazil - After mandate - Face mask wearing,State: Amapa,0.0,116
Random Forest,Brazil,after_mandate,After mandate,mask,Face mask wearing,Brazil_after_mandate_mask,Brazil - After mandate - Face mask wearing,PHQ Low Interest: N/A,0.0,117
Random Forest,Brazil,after_mandate,After mandate,mask,Face mask wearing,Brazil_after_mandate_mask,Brazil - After mandate - Face mask wearing,PHQ Depressed: N/A,0.0,118
Random Forest,Brazil,after_mandate,After mandate,mask,Face mask wearing,Brazil_after_mandate_mask,Brazil - After mandate - Face mask wearing,PHQ Anxiety: N/A,0.0,119
Random Forest,Brazil,after_mandate,After mandate,mask,Face mask wearing,Brazil_after_mandate_mask,Brazil - After mandate - Face mask wearing,PHQ Worry: N/A,0.0,120
Random Forest,Brazil,after_mandate,After mandate,mask,Face mask wearing,Brazil_after_mandate_mask,Brazil - After mandate - Face mask wearing,Confidence in the government: N/A,0.0,121
Random Forest,Brazil,after_mandate,After mandate,mask,Face mask wearing,Brazil_after_mandate_mask,Brazil - After mandate - Face mask wearing,COVID Fear: N/A,0.0,122
Random Forest,Brazil,after_mandate,After mandate,protective,Protective behaviour,Brazil_after_mandate_protective,Brazil - After mandate - Protective behaviour,Handwashing Count,0.09454581107186835,1
Random Forest,Brazil,after_mandate,After mandate,protective,Protective behaviour,Brazil_after_mandate_protective,Brazil - After mandate - Protective behaviour,Outings count,0.07299743633141176,2
Random Forest,Brazil,after_mandate,After mandate,protective,Protective behaviour,Brazil_after_mandate_protective,Brazil - After mandate - Protective behaviour,Physical contact count (with stranger),0.07260558447948695,3
Random Forest,Brazil,after_mandate,After mandate,protective,Protective behaviour,Brazil_after_mandate_protective,Brazil - After mandate - Protective behaviour,Isolation Willingness: Very Willing,0.0718506901766997,4
Random Forest,Brazil,after_mandate,After mandate,protective,Protective behaviour,Brazil_after_mandate_protective,Brazil - After mandate - Protective behaviour,Age,0.05157548367661414,5
Random Forest,Brazil,after_mandate,After mandate,protective,Protective behaviour,Brazil_after_mandate_protective,Brazil - After mandate - Protective behaviour,COVID Fear: Not Scared,0.04036985578097441,6
Random Forest,Brazil,after_mandate,After mandate,protective,Protective behaviour,Brazil_after_mandate_protective,Brazil - After mandate - Protective behaviour,COVID Fear: Very Scared,0.03284390550142985,7
Random Forest,Brazil,after_mandate,After mandate,protective,Protective behaviour,Brazil_after_mandate_protective,Brazil - After mandate - Protective behaviour,Symptom Isolation: Yes,0.030909858951532535,8
Random Forest,Brazil,after_mandate,After mandate,protective,Protective behaviour,Brazil_after_mandate_protective,Brazil - After mandate - Protective behaviour,Week,0.030254074322732655,9
Random Forest,Brazil,after_mandate,After mandate,protective,Protective behaviour,Brazil_after_mandate_protective,Brazil - After mandate - Protective behaviour,Physical contact count (with family),0.02886212109513985,10
Random Forest,Brazil,after_mandate,After mandate,protective,Protective behaviour,Brazil_after_mandate_protective,Brazil - After mandate - Protective behaviour,Household Size,0.022346306699206883,11
Random Forest,Brazil,after_mandate,After mandate,protective,Protective behaviour,Brazil_after_mandate_protective,Brazil - After mandate - Protective behaviour,Is a male?,0.020307669869425907,12
Random Forest,Brazil,after_mandate,After mandate,protective,Protective behaviour,Brazil_after_mandate_protective,Brazil - After mandate - Protective behaviour,COVID Fear: Fairly Scared,0.018141106287979478,13
Random Forest,Brazil,after_mandate,After mandate,protective,Protective behaviour,Brazil_after_mandate_protective,Brazil - After mandate - Protective behaviour,Symptom Isolation: No,0.01676754603379548,14
Random Forest,Brazil,after_mandate,After mandate,protective,Protective behaviour,Brazil_after_mandate_protective,Brazil - After mandate - Protective behaviour,COVID Fear: Slightly Scared,0.01569780009693998,15
Random Forest,Brazil,after_mandate,After mandate,protective,Protective behaviour,Brazil_after_mandate_protective,Brazil - After mandate - Protective behaviour,Isolation Willingness: Neutral,0.014554787338539828,16
Random Forest,Brazil,after_mandate,After mandate,protective,Protective behaviour,Brazil_after_mandate_protective,Brazil - After mandate - Protective behaviour,Symptom Isolation: Unsure,0.010647811046440598,17
Random Forest,Brazil,after_mandate,After mandate,protective,Protective behaviour,Brazil_after_mandate_protective,Brazil - After mandate - Protective behaviour,Isolation Ease: Very Difficult,0.01054564848548748,18
Random Forest,Brazil,after_mandate,After mandate,protective,Protective behaviour,Brazil_after_mandate_protective,Brazil - After mandate - Protective behaviour,Isolation Ease: Very Easy,0.010021564014329609,19
Random Forest,Brazil,after_mandate,After mandate,protective,Protective behaviour,Brazil_after_mandate_protective,Brazil - After mandate - Protective behaviour,Gov Response: Somewhat Good,0.00847877539588054,20
Random Forest,Brazil,after_mandate,After mandate,protective,Protective behaviour,Brazil_after_mandate_protective,Brazil - After mandate - Protective behaviour,PHQ Worry: Several Days,0.007968664373401924,21
Random Forest,Brazil,after_mandate,After mandate,protective,Protective behaviour,Brazil_after_mandate_protective,Brazil - After mandate - Protective behaviour,Confidence in the government: Low,0.007661872264473528,22
Random Forest,Brazil,after_mandate,After mandate,protective,Protective behaviour,Brazil_after_mandate_protective,Brazil - After mandate - Protective behaviour,PHQ Anxiety: Several Days,0.007400300647115491,23
Random Forest,Brazil,after_mandate,After mandate,protective,Protective behaviour,Brazil_after_mandate_protective,Brazil - After mandate - Protective behaviour,Household COVID Test: Not done,0.00714077174793898,24
Random Forest,Brazil,after_mandate,After mandate,protective,Protective behaviour,Brazil_after_mandate_protective,Brazil - After mandate - Protective behaviour,Confidence in the government: None,0.007102602774469864,25
Random Forest,Brazil,after_mandate,After mandate,protective,Protective behaviour,Brazil_after_mandate_protective,Brazil - After mandate - Protective behaviour,Comorbidity: Yes,0.0070344934726698305,26
Random Forest,Brazil,after_mandate,After mandate,protective,Protective behaviour,Brazil_after_mandate_protective,Brazil - After mandate - Protective behaviour,PHQ Low Interest: Several Days,0.00697419857964631,27
Random Forest,Brazil,after_mandate,After mandate,protective,Protective behaviour,Brazil_after_mandate_protective,Brazil - After mandate - Protective behaviour,PHQ Depressed: Not At All,0.0069437613651016725,28
Random Forest,Brazil,after_mandate,After mandate,protective,Protective behaviour,Brazil_after_mandate_protective,Brazil - After mandate - Protective behaviour,Employment: Unemployed,0.006922195631667981,29
Random Forest,Brazil,after_mandate,After mandate,protective,Protective behaviour,Brazil_after_mandate_protective,Brazil - After mandate - Protective behaviour,Happiness Change: N/A,0.006802294137397975,30
Random Forest,Brazil,after_mandate,After mandate,protective,Protective behaviour,Brazil_after_mandate_protective,Brazil - After mandate - Protective behaviour,State: Sao Paulo,0.006765759084403366,31
Random Forest,Brazil,after_mandate,After mandate,protective,Protective behaviour,Brazil_after_mandate_protective,Brazil - After mandate - Protective behaviour,Comorbidity: No,0.006693432299136051,32
Random Forest,Brazil,after_mandate,After mandate,protective,Protective behaviour,Brazil_after_mandate_protective,Brazil - After mandate - Protective behaviour,Isolation Willingness: Somewhat Unwilling,0.00645095997352018,33
Random Forest,Brazil,after_mandate,After mandate,protective,Protective behaviour,Brazil_after_mandate_protective,Brazil - After mandate - Protective behaviour,Isolation Willingness: Somewhat Willing,0.006295586308008247,34
Random Forest,Brazil,after_mandate,After mandate,protective,Protective behaviour,Brazil_after_mandate_protective,Brazil - After mandate - Protective behaviour,PHQ Low Interest: Not At All,0.006294474282955719,35
Random Forest,Brazil,after_mandate,After mandate,protective,Protective behaviour,Brazil_after_mandate_protective,Brazil - After mandate - Protective behaviour,PHQ Depressed: Several Days,0.006141829556214185,36
Random Forest,Brazil,after_mandate,After mandate,protective,Protective behaviour,Brazil_after_mandate_protective,Brazil - After mandate - Protective behaviour,PHQ Worry: Not At All,0.006116541069042268,37
Random Forest,Brazil,after_mandate,After mandate,protective,Protective behaviour,Brazil_after_mandate_protective,Brazil - After mandate - Protective behaviour,Gov Response: Very Bad,0.006078126528058689,38
Random Forest,Brazil,after_mandate,After mandate,protective,Protective behaviour,Brazil_after_mandate_protective,Brazil - After mandate - Protective behaviour,PHQ Worry: Daily,0.00592169786363272,39
Random Forest,Brazil,after_mandate,After mandate,protective,Protective behaviour,Brazil_after_mandate_protective,Brazil - After mandate - Protective behaviour,PHQ Anxiety: Not At All,0.005697270545259034,40
Random Forest,Brazil,after_mandate,After mandate,protective,Protective behaviour,Brazil_after_mandate_protective,Brazil - After mandate - Protective behaviour,Isolation Willingness: Very Unwilling,0.005684522824762769,41
Random Forest,Brazil,after_mandate,After mandate,protective,Protective behaviour,Brazil_after_mandate_protective,Brazil - After mandate - Protective behaviour,Gov Response: Somewhat Bad,0.005452432981311494,42
Random Forest,Brazil,after_mandate,After mandate,protective,Protective behaviour,Brazil_after_mandate_protective,Brazil - After mandate - Protective behaviour,Happiness Change: Somewhat More,0.005235785884238255,43
Random Forest,Brazil,after_mandate,After mandate,protective,Protective behaviour,Brazil_after_mandate_protective,Brazil - After mandate - Protective behaviour,Gov Response: Very Good,0.005064105820977285,44
Random Forest,Brazil,after_mandate,After mandate,protective,Protective behaviour,Brazil_after_mandate_protective,Brazil - After mandate - Protective behaviour,PHQ Anxiety: Daily,0.005032741293248554,45
Random Forest,Brazil,after_mandate,After mandate,protective,Protective behaviour,Brazil_after_mandate_protective,Brazil - After mandate - Protective behaviour,Isolation Ease: Neutral,0.004968259149109235,46
Random Forest,Brazil,after_mandate,After mandate,protective,Protective behaviour,Brazil_after_mandate_protective,Brazil - After mandate - Protective behaviour,No Symptoms: Yes,0.004927228669072261,47
Random Forest,Brazil,after_mandate,After mandate,protective,Protective behaviour,Brazil_after_mandate_protective,Brazil - After mandate - Protective behaviour,Isolation Ease: Somewhat Easy,0.004854666624861283,48
Random Forest,Brazil,after_mandate,After mandate,protective,Protective behaviour,Brazil_after_mandate_protective,Brazil - After mandate - Protective behaviour,Employment: Part Time,0.00480840694117581,49
Random Forest,Brazil,after_mandate,After mandate,protective,Protective behaviour,Brazil_after_mandate_protective,Brazil - After mandate - Protective behaviour,PHQ Low Interest: Daily,0.004786897271932061,50
Random Forest,Brazil,after_mandate,After mandate,protective,Protective behaviour,Brazil_after_mandate_protective,Brazil - After mandate - Protective behaviour,Employment: Retired,0.004532532853706716,51
Random Forest,Brazil,after_mandate,After mandate,protective,Protective behaviour,Brazil_after_mandate_protective,Brazil - After mandate - Protective behaviour,Confidence in the government: High,0.004514500145538739,52
Random Forest,Brazil,after_mandate,After mandate,protective,Protective behaviour,Brazil_after_mandate_protective,Brazil - After mandate - Protective behaviour,Gov Response: N/A,0.004511623134093713,53
Random Forest,Brazil,after_mandate,After mandate,protective,Protective behaviour,Brazil_after_mandate_protective,Brazil - After mandate - Protective behaviour,State: Bahia,0.004450964500316621,54
Random Forest,Brazil,after_mandate,After mandate,protective,Protective behaviour,Brazil_after_mandate_protective,Brazil - After mandate - Protective behaviour,No Symptoms: No,0.004433233635724478,55
Random Forest,Brazil,after_mandate,After mandate,protective,Protective behaviour,Brazil_after_mandate_protective,Brazil - After mandate - Protective behaviour,PHQ Depressed: Daily,0.0043839853568358985,56
Random Forest,Brazil,after_mandate,After mandate,protective,Protective behaviour,Brazil_after_mandate_protective,Brazil - After mandate - Protective behaviour,Isolation Ease: Somewhat Difficult,0.0043342738611496165,57
Random Forest,Brazil,after_mandate,After mandate,protective,Protective behaviour,Brazil_after_mandate_protective,Brazil - After mandate - Protective behaviour,State: Minas Gerais,0.004193036977436943,58
Random Forest,Brazil,after_mandate,After mandate,protective,Protective behaviour,Brazil_after_mandate_protective,Brazil - After mandate - Protective behaviour,State: Parana,0.003517391304988442,59
Random Forest,Brazil,after_mandate,After mandate,protective,Protective behaviour,Brazil_after_mandate_protective,Brazil - After mandate - Protective behaviour,COVID Test: Not done,0.003511755177008821,60
Random Forest,Brazil,after_mandate,After mandate,protective,Protective behaviour,Brazil_after_mandate_protective,Brazil - After mandate - Protective behaviour,Confidence in the government: Unknown,0.003466138236823381,61
Random Forest,Brazil,after_mandate,After mandate,protective,Protective behaviour,Brazil_after_mandate_protective,Brazil - After mandate - Protective behaviour,Happiness Change: Much More,0.0034204098826655614,62
Random Forest,Brazil,after_mandate,After mandate,protective,Protective behaviour,Brazil_after_mandate_protective,Brazil - After mandate - Protective behaviour,State: Amazonas,0.003368722755918799,63
Random Forest,Brazil,after_mandate,After mandate,protective,Protective behaviour,Brazil_after_mandate_protective,Brazil - After mandate - Protective behaviour,Shortness of Breath: No,0.003289102745596841,64
Random Forest,Brazil,after_mandate,After mandate,protective,Protective behaviour,Brazil_after_mandate_protective,Brazil - After mandate - Protective behaviour,Employment: Not Working,0.0032508160173103985,65
Random Forest,Brazil,after_mandate,After mandate,protective,Protective behaviour,Brazil_after_mandate_protective,Brazil - After mandate - Protective behaviour,State: Ceara,0.0031075698894374964,66
Random Forest,Brazil,after_mandate,After mandate,protective,Protective behaviour,Brazil_after_mandate_protective,Brazil - After mandate - Protective behaviour,Happiness Change: Somewhat Less,0.0030999627272328394,67
Random Forest,Brazil,after_mandate,After mandate,protective,Protective behaviour,Brazil_after_mandate_protective,Brazil - After mandate - Protective behaviour,Household COVID Test: Negative,0.0030889466277538003,68
Random Forest,Brazil,after_mandate,After mandate,protective,Protective behaviour,Brazil_after_mandate_protective,Brazil - After mandate - Protective behaviour,State: Para,0.003067015495042584,69
Random Forest,Brazil,after_mandate,After mandate,protective,Protective behaviour,Brazil_after_mandate_protective,Brazil - After mandate - Protective behaviour,State: Rio de Janeiro,0.0030630215837250036,70
Random Forest,Brazil,after_mandate,After mandate,protective,Protective behaviour,Brazil_after_mandate_protective,Brazil - After mandate - Protective behaviour,Household COVID Test: Unsure,0.003004334931201941,71
Random Forest,Brazil,after_mandate,After mandate,protective,Protective behaviour,Brazil_after_mandate_protective,Brazil - After mandate - Protective behaviour,Dry Cough: No,0.0029404171677682757,72
Random Forest,Brazil,after_mandate,After mandate,protective,Protective behaviour,Brazil_after_mandate_protective,Brazil - After mandate - Protective behaviour,PHQ Depressed: Prefer Not Say,0.002913741085483056,73
Random Forest,Brazil,after_mandate,After mandate,protective,Protective behaviour,Brazil_after_mandate_protective,Brazil - After mandate - Protective behaviour,Isolation Willingness: Unsure,0.00285204002590087,74
Random Forest,Brazil,after_mandate,After mandate,protective,Protective behaviour,Brazil_after_mandate_protective,Brazil - After mandate - Protective behaviour,COVID Test: Negative,0.002757551250429056,75
Random Forest,Brazil,after_mandate,After mandate,protective,Protective behaviour,Brazil_after_mandate_protective,Brazil - After mandate - Protective behaviour,State: Maranhao,0.0027219864219282523,76
Random Forest,Brazil,after_mandate,After mandate,protective,Protective behaviour,Brazil_after_mandate_protective,Brazil - After mandate - Protective behaviour,State: Pernambuco,0.002534410776488323,77
Random Forest,Brazil,after_mandate,After mandate,protective,Protective behaviour,Brazil_after_mandate_protective,Brazil - After mandate - Protective behaviour,Shortness of Breath: Yes,0.002433796945028245,78
Random Forest,Brazil,after_mandate,After mandate,protective,Protective behaviour,Brazil_after_mandate_protective,Brazil - After mandate - Protective behaviour,PHQ Low Interest: Prefer Not Say,0.0022262538656570895,79
Random Forest,Brazil,after_mandate,After mandate,protective,Protective behaviour,Brazil_after_mandate_protective,Brazil - After mandate - Protective behaviour,Isolation Ease: Unsure,0.0022018715979724227,80
Random Forest,Brazil,after_mandate,After mandate,protective,Protective behaviour,Brazil_after_mandate_protective,Brazil - After mandate - Protective behaviour,PHQ Worry: Prefer Not Say,0.0021819996862475705,81
Random Forest,Brazil,after_mandate,After mandate,protective,Protective behaviour,Brazil_after_mandate_protective,Brazil - After mandate - Protective behaviour,Happiness Change: Much Less,0.002157619220147271,82
Random Forest,Brazil,after_mandate,After mandate,protective,Protective behaviour,Brazil_after_mandate_protective,Brazil - After mandate - Protective behaviour,State: Rio Grande do Sul,0.002120397137631332,83
Random Forest,Brazil,after_mandate,After mandate,protective,Protective behaviour,Brazil_after_mandate_protective,Brazil - After mandate - Protective behaviour,Dry Cough: Yes,0.002118123747193501,84
Random Forest,Brazil,after_mandate,After mandate,protective,Protective behaviour,Brazil_after_mandate_protective,Brazil - After mandate - Protective behaviour,Fever: No,0.0020907732284782482,85
Random Forest,Brazil,after_mandate,After mandate,protective,Protective behaviour,Brazil_after_mandate_protective,Brazil - After mandate - Protective behaviour,Household COVID Test: Positive,0.0019743909317905192,86
Random Forest,Brazil,after_mandate,After mandate,protective,Protective behaviour,Brazil_after_mandate_protective,Brazil - After mandate - Protective behaviour,Employment: Student,0.001960004594280557,87
Random Forest,Brazil,after_mandate,After mandate,protective,Protective behaviour,Brazil_after_mandate_protective,Brazil - After mandate - Protective behaviour,State: Santa Catarina,0.001938374858212173,88
Random Forest,Brazil,after_mandate,After mandate,protective,Protective behaviour,Brazil_after_mandate_protective,Brazil - After mandate - Protective behaviour,State: Goias,0.0019091358302517002,89
Random Forest,Brazil,after_mandate,After mandate,protective,Protective behaviour,Brazil_after_mandate_protective,Brazil - After mandate - Protective behaviour,Loss of Smell: No,0.0017437656351715748,90
Random Forest,Brazil,after_mandate,After mandate,protective,Protective behaviour,Brazil_after_mandate_protective,Brazil - After mandate - Protective behaviour,PHQ Anxiety: Prefer Not Say,0.0015392170551777285,91
Random Forest,Brazil,after_mandate,After mandate,protective,Protective behaviour,Brazil_after_mandate_protective,Brazil - After mandate - Protective behaviour,Loss of Smell: Yes,0.001483906842880518,92
Random Forest,Brazil,after_mandate,After mandate,protective,Protective behaviour,Brazil_after_mandate_protective,Brazil - After mandate - Protective behaviour,Employment: Other,0.0014456473458310747,93
Random Forest,Brazil,after_mandate,After mandate,protective,Protective behaviour,Brazil_after_mandate_protective,Brazil - After mandate - Protective behaviour,State: Alagoas,0.0014104450408832828,94
Random Forest,Brazil,after_mandate,After mandate,protective,Protective behaviour,Brazil_after_mandate_protective,Brazil - After mandate - Protective behaviour,Loss of Taste: No,0.001360634400448094,95
Random Forest,Brazil,after_mandate,After mandate,protective,Protective behaviour,Brazil_after_mandate_protective,Brazil - After mandate - Protective behaviour,State: Paraiba,0.001220561736810481,96
Random Forest,Brazil,after_mandate,After mandate,protective,Protective behaviour,Brazil_after_mandate_protective,Brazil - After mandate - Protective behaviour,Fever: Yes,0.0011829717461133494,97
Random Forest,Brazil,after_mandate,After mandate,protective,Protective behaviour,Brazil_after_mandate_protective,Brazil - After mandate - Protective behaviour,COVID Fear: Had COVID,0.001078883513228918,98
Random Forest,Brazil,after_mandate,After mandate,protective,Protective behaviour,Brazil_after_mandate_protective,Brazil - After mandate - Protective behaviour,Loss of Taste: Yes,0.0010019645548916014,99
Random Forest,Brazil,after_mandate,After mandate,protective,Protective behaviour,Brazil_after_mandate_protective,Brazil - After mandate - Protective behaviour,State: Mato Grosso do Sul,0.0009249015060406623,100
Random Forest,Brazil,after_mandate,After mandate,protective,Protective behaviour,Brazil_after_mandate_protective,Brazil - After mandate - Protective behaviour,State: Rio Grande do Norte,0.0008382637618139138,101
Random Forest,Brazil,after_mandate,After mandate,protective,Protective behaviour,Brazil_after_mandate_protective,Brazil - After mandate - Protective behaviour,Comorbidity: Prefer Not Say,0.0008366127667222567,102
Random Forest,Brazil,after_mandate,After mandate,protective,Protective behaviour,Brazil_after_mandate_protective,Brazil - After mandate - Protective behaviour,Household COVID Test: Pending,0.0006882215710400347,103
Random Forest,Brazil,after_mandate,After mandate,protective,Protective behaviour,Brazil_after_mandate_protective,Brazil - After mandate - Protective behaviour,COVID Test: Pending,0.0006672422190609873,104
Random Forest,Brazil,after_mandate,After mandate,protective,Protective behaviour,Brazil_after_mandate_protective,Brazil - After mandate - Protective behaviour,State: Distrito Federal,0.0006358841010259357,105
Random Forest,Brazil,after_mandate,After mandate,protective,Protective behaviour,Brazil_after_mandate_protective,Brazil - After mandate - Protective behaviour,State: Espirito Santo,0.0005029425671556466,106
Random Forest,Brazil,after_mandate,After mandate,protective,Protective behaviour,Brazil_after_mandate_protective,Brazil - After mandate - Protective behaviour,Happiness Change: Unknown,0.0005002423104174155,107
Random Forest,Brazil,after_mandate,After mandate,protective,Protective behaviour,Brazil_after_mandate_protective,Brazil - After mandate - Protective behaviour,State: Tocantins,0.0004532278337724194,108
Random Forest,Brazil,after_mandate,After mandate,protective,Protective behaviour,Brazil_after_mandate_protective,Brazil - After mandate - Protective behaviour,State: Piaui,0.0003961488164559349,109
Random Forest,Brazil,after_mandate,After mandate,protective,Protective behaviour,Brazil_after_mandate_protective,Brazil - After mandate - Protective behaviour,COVID Test: Positive,0.00037193180602091,110
Random Forest,Brazil,after_mandate,After mandate,protective,Protective behaviour,Brazil_after_mandate_protective,Brazil - After mandate - Protective behaviour,State: Rondonia,0.000241723925781948,111
Random Forest,Brazil,after_mandate,After mandate,protective,Protective behaviour,Brazil_after_mandate_protective,Brazil - After mandate - Protective behaviour,State: Mato Grosso,0.00017320390309237394,112
Random Forest,Brazil,after_mandate,After mandate,protective,Protective behaviour,Brazil_after_mandate_protective,Brazil - After mandate - Protective behaviour,State: Sergipe,6.554380316282225e-05,113
Random Forest,Brazil,after_mandate,After mandate,protective,Protective behaviour,Brazil_after_mandate_protective,Brazil - After mandate - Protective behaviour,State: Amapa,4.796840588389395e-05,114
Random Forest,Brazil,after_mandate,After mandate,protective,Protective behaviour,Brazil_after_mandate_protective,Brazil - After mandate - Protective behaviour,State: Roraima,0.0,115
Random Forest,Brazil,after_mandate,After mandate,protective,Protective behaviour,Brazil_after_mandate_protective,Brazil - After mandate - Protective behaviour,PHQ Low Interest: N/A,0.0,116
Random Forest,Brazil,after_mandate,After mandate,protective,Protective behaviour,Brazil_after_mandate_protective,Brazil - After mandate - Protective behaviour,PHQ Depressed: N/A,0.0,117
Random Forest,Brazil,after_mandate,After mandate,protective,Protective behaviour,Brazil_after_mandate_protective,Brazil - After mandate - Protective behaviour,PHQ Anxiety: N/A,0.0,118
Random Forest,Brazil,after_mandate,After mandate,protective,Protective behaviour,Brazil_after_mandate_protective,Brazil - After mandate - Protective behaviour,PHQ Worry: N/A,0.0,119
Random Forest,Brazil,after_mandate,After mandate,protective,Protective behaviour,Brazil_after_mandate_protective,Brazil - After mandate - Protective behaviour,Confidence in the government: N/A,0.0,120
Random Forest,Brazil,after_mandate,After mandate,protective,Protective behaviour,Brazil_after_mandate_protective,Brazil - After mandate - Protective behaviour,COVID Fear: N/A,0.0,121
Random Forest,Canada,before_mandate,Before mandate,mask,Face mask wearing,Canada_before_mandate_mask,Canada - Before mandate - Face mask wearing,Week,0.165873403111271,1
Random Forest,Canada,before_mandate,Before mandate,mask,Face mask wearing,Canada_before_mandate_mask,Canada - Before mandate - Face mask wearing,Non-Mask Protective Behavior Score,0.14120416892966917,2
Random Forest,Canada,before_mandate,Before mandate,mask,Face mask wearing,Canada_before_mandate_mask,Canada - Before mandate - Face mask wearing,State: Ontario,0.07524581655999667,3
Random Forest,Canada,before_mandate,Before mandate,mask,Face mask wearing,Canada_before_mandate_mask,Canada - Before mandate - Face mask wearing,COVID Severity,0.06644071528861749,4
Random Forest,Canada,before_mandate,Before mandate,mask,Face mask wearing,Canada_before_mandate_mask,Canada - Before mandate - Face mask wearing,Age,0.05809508709238232,5
Random Forest,Canada,before_mandate,Before mandate,mask,Face mask wearing,Canada_before_mandate_mask,Canada - Before mandate - Face mask wearing,Physical contact count (with stranger),0.0495497352568924,6
Random Forest,Canada,before_mandate,Before mandate,mask,Face mask wearing,Canada_before_mandate_mask,Canada - Before mandate - Face mask wearing,Isolation Willingness: Very Willing,0.04561486515857342,7
Random Forest,Canada,before_mandate,Before mandate,mask,Face mask wearing,Canada_before_mandate_mask,Canada - Before mandate - Face mask wearing,Household Size,0.02889253707463625,8
Random Forest,Canada,before_mandate,Before mandate,mask,Face mask wearing,Canada_before_mandate_mask,Canada - Before mandate - Face mask wearing,COVID Infection Risk,0.028526001584237064,9
Random Forest,Canada,before_mandate,Before mandate,mask,Face mask wearing,Canada_before_mandate_mask,Canada - Before mandate - Face mask wearing,Confidence in the government: None,0.015219755498122932,10
Random Forest,Canada,before_mandate,Before mandate,mask,Face mask wearing,Canada_before_mandate_mask,Canada - Before mandate - Face mask wearing,Gov Response: Very Bad,0.014881539461117466,11
Random Forest,Canada,before_mandate,Before mandate,mask,Face mask wearing,Canada_before_mandate_mask,Canada - Before mandate - Face mask wearing,Is a male?,0.013841268843375316,12
Random Forest,Canada,before_mandate,Before mandate,mask,Face mask wearing,Canada_before_mandate_mask,Canada - Before mandate - Face mask wearing,Symptom Isolation: Yes,0.013178538974776135,13
Random Forest,Canada,before_mandate,Before mandate,mask,Face mask wearing,Canada_before_mandate_mask,Canada - Before mandate - Face mask wearing,Gov Response: Somewhat Good,0.012230839382557432,14
Random Forest,Canada,before_mandate,Before mandate,mask,Face mask wearing,Canada_before_mandate_mask,Canada - Before mandate - Face mask wearing,State: British Columbia,0.012221512522301102,15
Random Forest,Canada,before_mandate,Before mandate,mask,Face mask wearing,Canada_before_mandate_mask,Canada - Before mandate - Face mask wearing,Confidence in the government: High,0.010979134944458286,16
