model,country,mandate_period,mandate_period_label,task_type,outcome,task_name,task_label,feature,importance,rank
XGBoost,Brazil,before_mandate,Before mandate,mask,Face mask wearing,Brazil_before_mandate_mask,Brazil - Before mandate - Face mask wearing,PHQ Depressed: N/A,0.10544979,3
XGBoost,Brazil,before_mandate,Before mandate,mask,Face mask wearing,Brazil_before_mandate_mask,Brazil - Before mandate - Face mask wearing,COVID Fear: N/A,0.10033398,4
XGBoost,Brazil,before_mandate,Before mandate,mask,Face mask wearing,Brazil_before_mandate_mask,Brazil - Before mandate - Face mask wearing,Confidence in the government: N/A,0.06648834,5
XGBoost,Brazil,before_mandate,Before mandate,mask,Face mask wearing,Brazil_before_mandate_mask,Brazil - Before mandate - Face mask wearing,Week,0.048268322,6
XGBoost,Brazil,before_mandate,Before mandate,mask,Face mask wearing,Brazil_before_mandate_mask,Brazil - Before mandate - Face mask wearing,PHQ Worry: N/A,0.028274985,7
XGBoost,Brazil,before_mandate,Before mandate,mask,Face mask wearing,Brazil_before_mandate_mask,Brazil - Before mandate - Face mask wearing,Non-Mask Protective Behavior Score,0.015703546,8
XGBoost,Brazil,before_mandate,Before mandate,mask,Face mask wearing,Brazil_before_mandate_mask,Brazil - Before mandate - Face mask wearing,COVID Fear: Very Scared,0.01354258,9
XGBoost,Brazil,before_mandate,Before mandate,mask,Face mask wearing,Brazil_before_mandate_mask,Brazil - Before mandate - Face mask wearing,COVID Test: Not done,0.011983835,10
XGBoost,Brazil,before_mandate,Before mandate,mask,Face mask wearing,Brazil_before_mandate_mask,Brazil - Before mandate - Face mask wearing,State: Sergipe,0.011789623,11
XGBoost,Brazil,before_mandate,Before mandate,mask,Face mask wearing,Brazil_before_mandate_mask,Brazil - Before mandate - Face mask wearing,COVID Test: Negative,0.0117780715,12
XGBoost,Brazil,before_mandate,Before mandate,mask,Face mask wearing,Brazil_before_mandate_mask,Brazil - Before mandate - Face mask wearing,Household COVID Test: Not done,0.010980823,13
XGBoost,Brazil,before_mandate,Before mandate,mask,Face mask wearing,Brazil_before_mandate_mask,Brazil - Before mandate - Face mask wearing,Handwashing Count,0.009842762,14
XGBoost,Brazil,before_mandate,Before mandate,mask,Face mask wearing,Brazil_before_mandate_mask,Brazil - Before mandate - Face mask wearing,PHQ Depressed: Not At All,0.009732255,15
XGBoost,Brazil,before_mandate,Before mandate,mask,Face mask wearing,Brazil_before_mandate_mask,Brazil - Before mandate - Face mask wearing,COVID Fear: Not Scared,0.009015152,16
XGBoost,Brazil,before_mandate,Before mandate,mask,Face mask wearing,Brazil_before_mandate_mask,Brazil - Before mandate - Face mask wearing,PHQ Low Interest: Not At All,0.00900161,17
XGBoost,Brazil,before_mandate,Before mandate,mask,Face mask wearing,Brazil_before_mandate_mask,Brazil - Before mandate - Face mask wearing,COVID Fear: Fairly Scared,0.008783362,18
XGBoost,Brazil,before_mandate,Before mandate,mask,Face mask wearing,Brazil_before_mandate_mask,Brazil - Before mandate - Face mask wearing,No Symptoms: Yes,0.007660343,19
XGBoost,Brazil,before_mandate,Before mandate,mask,Face mask wearing,Brazil_before_mandate_mask,Brazil - Before mandate - Face mask wearing,Physical contact count (with stranger),0.007612483,20
XGBoost,Brazil,before_mandate,Before mandate,mask,Face mask wearing,Brazil_before_mandate_mask,Brazil - Before mandate - Face mask wearing,Fever: Yes,0.007597597,21
XGBoost,Brazil,before_mandate,Before mandate,mask,Face mask wearing,Brazil_before_mandate_mask,Brazil - Before mandate - Face mask wearing,State: Parana,0.007242235,22
XGBoost,Brazil,before_mandate,Before mandate,mask,Face mask wearing,Brazil_before_mandate_mask,Brazil - Before mandate - Face mask wearing,Employment: Unemployed,0.0072249435,23
XGBoost,Brazil,before_mandate,Before mandate,mask,Face mask wearing,Brazil_before_mandate_mask,Brazil - Before mandate - Face mask wearing,Employment: Student,0.007188197,24
XGBoost,Brazil,before_mandate,Before mandate,mask,Face mask wearing,Brazil_before_mandate_mask,Brazil - Before mandate - Face mask wearing,Isolation Ease: Somewhat Difficult,0.0070707495,25
XGBoost,Brazil,before_mandate,Before mandate,mask,Face mask wearing,Brazil_before_mandate_mask,Brazil - Before mandate - Face mask wearing,Isolation Willingness: Somewhat Willing,0.0069625173,26
XGBoost,Brazil,before_mandate,Before mandate,mask,Face mask wearing,Brazil_before_mandate_mask,Brazil - Before mandate - Face mask wearing,Loss of Smell: No,0.006849291,27
XGBoost,Brazil,before_mandate,Before mandate,mask,Face mask wearing,Brazil_before_mandate_mask,Brazil - Before mandate - Face mask wearing,Symptom Isolation: No,0.0067942487,28
XGBoost,Brazil,before_mandate,Before mandate,mask,Face mask wearing,Brazil_before_mandate_mask,Brazil - Before mandate - Face mask wearing,Employment: Part Time,0.0066269343,29
XGBoost,Brazil,before_mandate,Before mandate,mask,Face mask wearing,Brazil_before_mandate_mask,Brazil - Before mandate - Face mask wearing,State: Sao Paulo,0.006353756,30
XGBoost,Brazil,before_mandate,Before mandate,mask,Face mask wearing,Brazil_before_mandate_mask,Brazil - Before mandate - Face mask wearing,COVID Fear: Slightly Scared,0.0062752673,31
XGBoost,Brazil,before_mandate,Before mandate,mask,Face mask wearing,Brazil_before_mandate_mask,Brazil - Before mandate - Face mask wearing,Loss of Smell: Yes,0.006143612,32
XGBoost,Brazil,before_mandate,Before mandate,mask,Face mask wearing,Brazil_before_mandate_mask,Brazil - Before mandate - Face mask wearing,Age,0.006102376,33
XGBoost,Brazil,before_mandate,Before mandate,mask,Face mask wearing,Brazil_before_mandate_mask,Brazil - Before mandate - Face mask wearing,Employment: Retired,0.0059762914,34
XGBoost,Brazil,before_mandate,Before mandate,mask,Face mask wearing,Brazil_before_mandate_mask,Brazil - Before mandate - Face mask wearing,Shortness of Breath: Yes,0.0057643177,35
XGBoost,Brazil,before_mandate,Before mandate,mask,Face mask wearing,Brazil_before_mandate_mask,Brazil - Before mandate - Face mask wearing,PHQ Anxiety: Not At All,0.005737067,36
XGBoost,Brazil,before_mandate,Before mandate,mask,Face mask wearing,Brazil_before_mandate_mask,Brazil - Before mandate - Face mask wearing,Shortness of Breath: No,0.005709571,37
XGBoost,Brazil,before_mandate,Before mandate,mask,Face mask wearing,Brazil_before_mandate_mask,Brazil - Before mandate - Face mask wearing,Loss of Taste: Yes,0.005675657,38
XGBoost,Brazil,before_mandate,Before mandate,mask,Face mask wearing,Brazil_before_mandate_mask,Brazil - Before mandate - Face mask wearing,No Symptoms: No,0.005611813,39
XGBoost,Brazil,before_mandate,Before mandate,mask,Face mask wearing,Brazil_before_mandate_mask,Brazil - Before mandate - Face mask wearing,Physical contact count (with family),0.005608568,40
XGBoost,Brazil,before_mandate,Before mandate,mask,Face mask wearing,Brazil_before_mandate_mask,Brazil - Before mandate - Face mask wearing,State: Rio Grande do Norte,0.005543496,41
XGBoost,Brazil,before_mandate,Before mandate,mask,Face mask wearing,Brazil_before_mandate_mask,Brazil - Before mandate - Face mask wearing,State: Ceara,0.005436219,42
XGBoost,Brazil,before_mandate,Before mandate,mask,Face mask wearing,Brazil_before_mandate_mask,Brazil - Before mandate - Face mask wearing,Happiness Change: Somewhat More,0.0053218706,43
XGBoost,Brazil,before_mandate,Before mandate,mask,Face mask wearing,Brazil_before_mandate_mask,Brazil - Before mandate - Face mask wearing,PHQ Low Interest: Daily,0.00529249,44
XGBoost,Brazil,before_mandate,Before mandate,mask,Face mask wearing,Brazil_before_mandate_mask,Brazil - Before mandate - Face mask wearing,Happiness Change: Somewhat Less,0.0052749636,45
XGBoost,Brazil,before_mandate,Before mandate,mask,Face mask wearing,Brazil_before_mandate_mask,Brazil - Before mandate - Face mask wearing,State: Rio de Janeiro,0.005258108,46
XGBoost,Brazil,before_mandate,Before mandate,mask,Face mask wearing,Brazil_before_mandate_mask,Brazil - Before mandate - Face mask wearing,State: Santa Catarina,0.0052471254,47
XGBoost,Brazil,before_mandate,Before mandate,mask,Face mask wearing,Brazil_before_mandate_mask,Brazil - Before mandate - Face mask wearing,Employment: Other,0.005221052,48
XGBoost,Brazil,before_mandate,Before mandate,mask,Face mask wearing,Brazil_before_mandate_mask,Brazil - Before mandate - Face mask wearing,Isolation Ease: Neutral,0.0051871603,49
XGBoost,Brazil,before_mandate,Before mandate,mask,Face mask wearing,Brazil_before_mandate_mask,Brazil - Before mandate - Face mask wearing,Isolation Willingness: Neutral,0.005126825,50
XGBoost,Brazil,before_mandate,Before mandate,mask,Face mask wearing,Brazil_before_mandate_mask,Brazil - Before mandate - Face mask wearing,Outings count,0.004982316,51
XGBoost,Brazil,before_mandate,Before mandate,mask,Face mask wearing,Brazil_before_mandate_mask,Brazil - Before mandate - Face mask wearing,Household Size,0.0049145636,52
XGBoost,Brazil,before_mandate,Before mandate,mask,Face mask wearing,Brazil_before_mandate_mask,Brazil - Before mandate - Face mask wearing,Isolation Willingness: Somewhat Unwilling,0.004899098,53
XGBoost,Brazil,before_mandate,Before mandate,mask,Face mask wearing,Brazil_before_mandate_mask,Brazil - Before mandate - Face mask wearing,Isolation Ease: Somewhat Easy,0.0048781126,54
XGBoost,Brazil,before_mandate,Before mandate,mask,Face mask wearing,Brazil_before_mandate_mask,Brazil - Before mandate - Face mask wearing,Dry Cough: Yes,0.0048461664,55
XGBoost,Brazil,before_mandate,Before mandate,mask,Face mask wearing,Brazil_before_mandate_mask,Brazil - Before mandate - Face mask wearing,Confidence in the government: None,0.0048077274,56
XGBoost,Brazil,before_mandate,Before mandate,mask,Face mask wearing,Brazil_before_mandate_mask,Brazil - Before mandate - Face mask wearing,PHQ Low Interest: Several Days,0.004807464,57
XGBoost,Brazil,before_mandate,Before mandate,mask,Face mask wearing,Brazil_before_mandate_mask,Brazil - Before mandate - Face mask wearing,Isolation Ease: Very Difficult,0.004779449,58
XGBoost,Brazil,before_mandate,Before mandate,mask,Face mask wearing,Brazil_before_mandate_mask,Brazil - Before mandate - Face mask wearing,Fever: No,0.0047478974,59
XGBoost,Brazil,before_mandate,Before mandate,mask,Face mask wearing,Brazil_before_mandate_mask,Brazil - Before mandate - Face mask wearing,Happiness Change: Much Less,0.0047209137,60
XGBoost,Brazil,before_mandate,Before mandate,mask,Face mask wearing,Brazil_before_mandate_mask,Brazil - Before mandate - Face mask wearing,PHQ Worry: Not At All,0.004704542,61
XGBoost,Brazil,before_mandate,Before mandate,mask,Face mask wearing,Brazil_before_mandate_mask,Brazil - Before mandate - Face mask wearing,State: Rio Grande do Sul,0.0044393684,62
XGBoost,Brazil,before_mandate,Before mandate,mask,Face mask wearing,Brazil_before_mandate_mask,Brazil - Before mandate - Face mask wearing,Household COVID Test: Negative,0.004422068,63
XGBoost,Brazil,before_mandate,Before mandate,mask,Face mask wearing,Brazil_before_mandate_mask,Brazil - Before mandate - Face mask wearing,Comorbidity: Yes,0.0043895505,64
XGBoost,Brazil,before_mandate,Before mandate,mask,Face mask wearing,Brazil_before_mandate_mask,Brazil - Before mandate - Face mask wearing,State: Espirito Santo,0.004389492,65
XGBoost,Brazil,before_mandate,Before mandate,mask,Face mask wearing,Brazil_before_mandate_mask,Brazil - Before mandate - Face mask wearing,PHQ Anxiety: Several Days,0.0043070638,66
XGBoost,Brazil,before_mandate,Before mandate,mask,Face mask wearing,Brazil_before_mandate_mask,Brazil - Before mandate - Face mask wearing,Symptom Isolation: Yes,0.004240002,67
XGBoost,Brazil,before_mandate,Before mandate,mask,Face mask wearing,Brazil_before_mandate_mask,Brazil - Before mandate - Face mask wearing,Isolation Willingness: Very Willing,0.004206345,68
XGBoost,Brazil,before_mandate,Before mandate,mask,Face mask wearing,Brazil_before_mandate_mask,Brazil - Before mandate - Face mask wearing,Loss of Taste: No,0.0041671195,69
XGBoost,Brazil,before_mandate,Before mandate,mask,Face mask wearing,Brazil_before_mandate_mask,Brazil - Before mandate - Face mask wearing,PHQ Depressed: Several Days,0.003615316,70
XGBoost,Brazil,before_mandate,Before mandate,mask,Face mask wearing,Brazil_before_mandate_mask,Brazil - Before mandate - Face mask wearing,PHQ Anxiety: Daily,0.0035751616,71
XGBoost,Brazil,before_mandate,Before mandate,mask,Face mask wearing,Brazil_before_mandate_mask,Brazil - Before mandate - Face mask wearing,State: Bahia,0.0035509143,72
XGBoost,Brazil,before_mandate,Before mandate,mask,Face mask wearing,Brazil_before_mandate_mask,Brazil - Before mandate - Face mask wearing,Is a male?,0.003301026,73
XGBoost,Brazil,before_mandate,Before mandate,mask,Face mask wearing,Brazil_before_mandate_mask,Brazil - Before mandate - Face mask wearing,Isolation Ease: Very Easy,0.003256429,74
XGBoost,Brazil,before_mandate,Before mandate,mask,Face mask wearing,Brazil_before_mandate_mask,Brazil - Before mandate - Face mask wearing,State: Minas Gerais,0.0032182273,75
XGBoost,Brazil,before_mandate,Before mandate,mask,Face mask wearing,Brazil_before_mandate_mask,Brazil - Before mandate - Face mask wearing,Dry Cough: No,0.003060949,76
XGBoost,Brazil,before_mandate,Before mandate,mask,Face mask wearing,Brazil_before_mandate_mask,Brazil - Before mandate - Face mask wearing,Comorbidity: No,0.0026813408,77
XGBoost,Brazil,before_mandate,Before mandate,mask,Face mask wearing,Brazil_before_mandate_mask,Brazil - Before mandate - Face mask wearing,State: Mato Grosso do Sul,0.0,78
XGBoost,Brazil,before_mandate,Before mandate,mask,Face mask wearing,Brazil_before_mandate_mask,Brazil - Before mandate - Face mask wearing,State: Alagoas,0.0,79
XGBoost,Brazil,before_mandate,Before mandate,mask,Face mask wearing,Brazil_before_mandate_mask,Brazil - Before mandate - Face mask wearing,State: Distrito Federal,0.0,80
XGBoost,Brazil,before_mandate,Before mandate,mask,Face mask wearing,Brazil_before_mandate_mask,Brazil - Before mandate - Face mask wearing,State: Amapa,0.0,81
XGBoost,Brazil,before_mandate,Before mandate,mask,Face mask wearing,Brazil_before_mandate_mask,Brazil - Before mandate - Face mask wearing,State: Amazonas,0.0,82
XGBoost,Brazil,before_mandate,Before mandate,mask,Face mask wearing,Brazil_before_mandate_mask,Brazil - Before mandate - Face mask wearing,State: Maranhao,0.0,83
XGBoost,Brazil,before_mandate,Before mandate,mask,Face mask wearing,Brazil_before_mandate_mask,Brazil - Before mandate - Face mask wearing,State: Goias,0.0,84
XGBoost,Brazil,before_mandate,Before mandate,mask,Face mask wearing,Brazil_before_mandate_mask,Brazil - Before mandate - Face mask wearing,State: Rondonia,0.0,85
XGBoost,Brazil,before_mandate,Before mandate,mask,Face mask wearing,Brazil_before_mandate_mask,Brazil - Before mandate - Face mask wearing,State: Mato Grosso,0.0,86
XGBoost,Brazil,before_mandate,Before mandate,mask,Face mask wearing,Brazil_before_mandate_mask,Brazil - Before mandate - Face mask wearing,State: Para,0.0,87
XGBoost,Brazil,before_mandate,Before mandate,mask,Face mask wearing,Brazil_before_mandate_mask,Brazil - Before mandate - Face mask wearing,State: Paraiba,0.0,88
XGBoost,Brazil,before_mandate,Before mandate,mask,Face mask wearing,Brazil_before_mandate_mask,Brazil - Before mandate - Face mask wearing,State: Pernambuco,0.0,89
XGBoost,Brazil,before_mandate,Before mandate,mask,Face mask wearing,Brazil_before_mandate_mask,Brazil - Before mandate - Face mask wearing,State: Piaui,0.0,90
XGBoost,Brazil,before_mandate,Before mandate,mask,Face mask wearing,Brazil_before_mandate_mask,Brazil - Before mandate - Face mask wearing,Household COVID Test: Pending,0.0,91
XGBoost,Brazil,before_mandate,Before mandate,mask,Face mask wearing,Brazil_before_mandate_mask,Brazil - Before mandate - Face mask wearing,Household COVID Test: Unsure,0.0,92
XGBoost,Brazil,before_mandate,Before mandate,mask,Face mask wearing,Brazil_before_mandate_mask,Brazil - Before mandate - Face mask wearing,COVID Test: Pending,0.0,93
XGBoost,Brazil,before_mandate,Before mandate,mask,Face mask wearing,Brazil_before_mandate_mask,Brazil - Before mandate - Face mask wearing,COVID Test: Positive,0.0,94
XGBoost,Brazil,before_mandate,Before mandate,mask,Face mask wearing,Brazil_before_mandate_mask,Brazil - Before mandate - Face mask wearing,Isolation Willingness: Unsure,0.0,95
XGBoost,Brazil,before_mandate,Before mandate,mask,Face mask wearing,Brazil_before_mandate_mask,Brazil - Before mandate - Face mask wearing,Isolation Willingness: Very Unwilling,0.0,96
XGBoost,Brazil,before_mandate,Before mandate,mask,Face mask wearing,Brazil_before_mandate_mask,Brazil - Before mandate - Face mask wearing,Symptom Isolation: Unsure,0.0,97
XGBoost,Brazil,before_mandate,Before mandate,mask,Face mask wearing,Brazil_before_mandate_mask,Brazil - Before mandate - Face mask wearing,Isolation Ease: Unsure,0.0,98
XGBoost,Brazil,before_mandate,Before mandate,mask,Face mask wearing,Brazil_before_mandate_mask,Brazil - Before mandate - Face mask wearing,State: Roraima,0.0,99
XGBoost,Brazil,before_mandate,Before mandate,mask,Face mask wearing,Brazil_before_mandate_mask,Brazil - Before mandate - Face mask wearing,State: Tocantins,0.0,100
XGBoost,Brazil,before_mandate,Before mandate,mask,Face mask wearing,Brazil_before_mandate_mask,Brazil - Before mandate - Face mask wearing,PHQ Depressed: Daily,0.0,101
XGBoost,Brazil,before_mandate,Before mandate,mask,Face mask wearing,Brazil_before_mandate_mask,Brazil - Before mandate - Face mask wearing,Employment: Not Working,0.0,102
XGBoost,Brazil,before_mandate,Before mandate,mask,Face mask wearing,Brazil_before_mandate_mask,Brazil - Before mandate - Face mask wearing,Household COVID Test: Positive,0.0,103
XGBoost,Brazil,before_mandate,Before mandate,mask,Face mask wearing,Brazil_before_mandate_mask,Brazil - Before mandate - Face mask wearing,PHQ Depressed: Prefer Not Say,0.0,104
XGBoost,Brazil,before_mandate,Before mandate,mask,Face mask wearing,Brazil_before_mandate_mask,Brazil - Before mandate - Face mask wearing,PHQ Low Interest: Prefer Not Say,0.0,105
XGBoost,Brazil,before_mandate,Before mandate,mask,Face mask wearing,Brazil_before_mandate_mask,Brazil - Before mandate - Face mask wearing,Confidence in the government: High,0.0,106
XGBoost,Brazil,before_mandate,Before mandate,mask,Face mask wearing,Brazil_before_mandate_mask,Brazil - Before mandate - Face mask wearing,Confidence in the government: Unknown,0.0,107
XGBoost,Brazil,before_mandate,Before mandate,mask,Face mask wearing,Brazil_before_mandate_mask,Brazil - Before mandate - Face mask wearing,Confidence in the government: Low,0.0,108
XGBoost,Brazil,before_mandate,Before mandate,mask,Face mask wearing,Brazil_before_mandate_mask,Brazil - Before mandate - Face mask wearing,PHQ Worry: Several Days,0.0,109
XGBoost,Brazil,before_mandate,Before mandate,mask,Face mask wearing,Brazil_before_mandate_mask,Brazil - Before mandate - Face mask wearing,PHQ Anxiety: Prefer Not Say,0.0,110
XGBoost,Brazil,before_mandate,Before mandate,mask,Face mask wearing,Brazil_before_mandate_mask,Brazil - Before mandate - Face mask wearing,PHQ Worry: Daily,0.0,111
XGBoost,Brazil,before_mandate,Before mandate,mask,Face mask wearing,Brazil_before_mandate_mask,Brazil - Before mandate - Face mask wearing,PHQ Worry: Prefer Not Say,0.0,112
XGBoost,Brazil,before_mandate,Before mandate,mask,Face mask wearing,Brazil_before_mandate_mask,Brazil - Before mandate - Face mask wearing,Happiness Change: Unknown,0.0,113
XGBoost,Brazil,before_mandate,Before mandate,mask,Face mask wearing,Brazil_before_mandate_mask,Brazil - Before mandate - Face mask wearing,COVID Fear: Had COVID,0.0,114
XGBoost,Brazil,before_mandate,Before mandate,mask,Face mask wearing,Brazil_before_mandate_mask,Brazil - Before mandate - Face mask wearing,Happiness Change: Much More,0.0,115
XGBoost,Brazil,before_mandate,Before mandate,mask,Face mask wearing,Brazil_before_mandate_mask,Brazil - Before mandate - Face mask wearing,Happiness Change: N/A,0.0,116
XGBoost,Brazil,before_mandate,Before mandate,mask,Face mask wearing,Brazil_before_mandate_mask,Brazil - Before mandate - Face mask wearing,Gov Response: N/A,0.0,117
XGBoost,Brazil,before_mandate,Before mandate,mask,Face mask wearing,Brazil_before_mandate_mask,Brazil - Before mandate - Face mask wearing,Gov Response: Somewhat Bad,0.0,118
XGBoost,Brazil,before_mandate,Before mandate,mask,Face mask wearing,Brazil_before_mandate_mask,Brazil - Before mandate - Face mask wearing,Gov Response: Very Bad,0.0,119
XGBoost,Brazil,before_mandate,Before mandate,mask,Face mask wearing,Brazil_before_mandate_mask,Brazil - Before mandate - Face mask wearing,Gov Response: Somewhat Good,0.0,120
XGBoost,Brazil,before_mandate,Before mandate,mask,Face mask wearing,Brazil_before_mandate_mask,Brazil - Before mandate - Face mask wearing,Gov Response: Very Good,0.0,121
XGBoost,Brazil,before_mandate,Before mandate,mask,Face mask wearing,Brazil_before_mandate_mask,Brazil - Before mandate - Face mask wearing,Comorbidity: Prefer Not Say,0.0,122
XGBoost,Brazil,before_mandate,Before mandate,protective,Protective behaviour,Brazil_before_mandate_protective,Brazil - Before mandate - Protective behaviour,State: Sergipe,0.03377252,1
XGBoost,Brazil,before_mandate,Before mandate,protective,Protective behaviour,Brazil_before_mandate_protective,Brazil - Before mandate - Protective behaviour,PHQ Low Interest: Daily,0.03211377,2
XGBoost,Brazil,before_mandate,Before mandate,protective,Protective behaviour,Brazil_before_mandate_protective,Brazil - Before mandate - Protective behaviour,State: Bahia,0.023043858,3
XGBoost,Brazil,before_mandate,Before mandate,protective,Protective behaviour,Brazil_before_mandate_protective,Brazil - Before mandate - Protective behaviour,State: Distrito Federal,0.020314027,4
XGBoost,Brazil,before_mandate,Before mandate,protective,Protective behaviour,Brazil_before_mandate_protective,Brazil - Before mandate - Protective behaviour,State: Rio de Janeiro,0.020249898,5
XGBoost,Brazil,before_mandate,Before mandate,protective,Protective behaviour,Brazil_before_mandate_protective,Brazil - Before mandate - Protective behaviour,Outings count,0.018885963,6
XGBoost,Brazil,before_mandate,Before mandate,protective,Protective behaviour,Brazil_before_mandate_protective,Brazil - Before mandate - Protective behaviour,Happiness Change: Much More,0.018277086,7
XGBoost,Brazil,before_mandate,Before mandate,protective,Protective behaviour,Brazil_before_mandate_protective,Brazil - Before mandate - Protective behaviour,COVID Fear: Slightly Scared,0.018045578,8
XGBoost,Brazil,before_mandate,Before mandate,protective,Protective behaviour,Brazil_before_mandate_protective,Brazil - Before mandate - Protective behaviour,COVID Test: Negative,0.017973917,9
XGBoost,Brazil,before_mandate,Before mandate,protective,Protective behaviour,Brazil_before_mandate_protective,Brazil - Before mandate - Protective behaviour,Shortness of Breath: Yes,0.017590774,10
XGBoost,Brazil,before_mandate,Before mandate,protective,Protective behaviour,Brazil_before_mandate_protective,Brazil - Before mandate - Protective behaviour,Household Size,0.017186528,11
XGBoost,Brazil,before_mandate,Before mandate,protective,Protective behaviour,Brazil_before_mandate_protective,Brazil - Before mandate - Protective behaviour,Isolation Willingness: Very Willing,0.016986795,12
XGBoost,Brazil,before_mandate,Before mandate,protective,Protective behaviour,Brazil_before_mandate_protective,Brazil - Before mandate - Protective behaviour,State: Maranhao,0.016922876,13
XGBoost,Brazil,before_mandate,Before mandate,protective,Protective behaviour,Brazil_before_mandate_protective,Brazil - Before mandate - Protective behaviour,State: Rio Grande do Sul,0.016624138,14
XGBoost,Brazil,before_mandate,Before mandate,protective,Protective behaviour,Brazil_before_mandate_protective,Brazil - Before mandate - Protective behaviour,Symptom Isolation: Yes,0.016559616,15
XGBoost,Brazil,before_mandate,Before mandate,protective,Protective behaviour,Brazil_before_mandate_protective,Brazil - Before mandate - Protective behaviour,Loss of Taste: Yes,0.016075438,16
XGBoost,Brazil,before_mandate,Before mandate,protective,Protective behaviour,Brazil_before_mandate_protective,Brazil - Before mandate - Protective behaviour,State: Minas Gerais,0.016028939,17
XGBoost,Brazil,before_mandate,Before mandate,protective,Protective behaviour,Brazil_before_mandate_protective,Brazil - Before mandate - Protective behaviour,COVID Test: Not done,0.016001817,18
XGBoost,Brazil,before_mandate,Before mandate,protective,Protective behaviour,Brazil_before_mandate_protective,Brazil - Before mandate - Protective behaviour,Isolation Willingness: Somewhat Willing,0.015261426,19
XGBoost,Brazil,before_mandate,Before mandate,protective,Protective behaviour,Brazil_before_mandate_protective,Brazil - Before mandate - Protective behaviour,PHQ Anxiety: Several Days,0.015172035,20
XGBoost,Brazil,before_mandate,Before mandate,protective,Protective behaviour,Brazil_before_mandate_protective,Brazil - Before mandate - Protective behaviour,Comorbidity: No,0.014980537,21
XGBoost,Brazil,before_mandate,Before mandate,protective,Protective behaviour,Brazil_before_mandate_protective,Brazil - Before mandate - Protective behaviour,State: Pernambuco,0.014931975,22
XGBoost,Brazil,before_mandate,Before mandate,protective,Protective behaviour,Brazil_before_mandate_protective,Brazil - Before mandate - Protective behaviour,Handwashing Count,0.014916408,23
XGBoost,Brazil,before_mandate,Before mandate,protective,Protective behaviour,Brazil_before_mandate_protective,Brazil - Before mandate - Protective behaviour,Symptom Isolation: No,0.014910844,24
XGBoost,Brazil,before_mandate,Before mandate,protective,Protective behaviour,Brazil_before_mandate_protective,Brazil - Before mandate - Protective behaviour,PHQ Anxiety: Daily,0.0145995645,25
XGBoost,Brazil,before_mandate,Before mandate,protective,Protective behaviour,Brazil_before_mandate_protective,Brazil - Before mandate - Protective behaviour,Employment: Student,0.014049341,26
XGBoost,Brazil,before_mandate,Before mandate,protective,Protective behaviour,Brazil_before_mandate_protective,Brazil - Before mandate - Protective behaviour,Loss of Taste: No,0.013726141,27
XGBoost,Brazil,before_mandate,Before mandate,protective,Protective behaviour,Brazil_before_mandate_protective,Brazil - Before mandate - Protective behaviour,Physical contact count (with stranger),0.013517285,28
XGBoost,Brazil,before_mandate,Before mandate,protective,Protective behaviour,Brazil_before_mandate_protective,Brazil - Before mandate - Protective behaviour,Fever: Yes,0.0133270025,29
XGBoost,Brazil,before_mandate,Before mandate,protective,Protective behaviour,Brazil_before_mandate_protective,Brazil - Before mandate - Protective behaviour,Household COVID Test: Negative,0.013260986,30
XGBoost,Brazil,before_mandate,Before mandate,protective,Protective behaviour,Brazil_before_mandate_protective,Brazil - Before mandate - Protective behaviour,Fever: No,0.013033271,31
XGBoost,Brazil,before_mandate,Before mandate,protective,Protective behaviour,Brazil_before_mandate_protective,Brazil - Before mandate - Protective behaviour,Employment: Other,0.012896359,32
XGBoost,Brazil,before_mandate,Before mandate,protective,Protective behaviour,Brazil_before_mandate_protective,Brazil - Before mandate - Protective behaviour,Dry Cough: No,0.012775138,33
XGBoost,Brazil,before_mandate,Before mandate,protective,Protective behaviour,Brazil_before_mandate_protective,Brazil - Before mandate - Protective behaviour,COVID Fear: Not Scared,0.0121251065,34
XGBoost,Brazil,before_mandate,Before mandate,protective,Protective behaviour,Brazil_before_mandate_protective,Brazil - Before mandate - Protective behaviour,Employment: Not Working,0.0120364195,35
XGBoost,Brazil,before_mandate,Before mandate,protective,Protective behaviour,Brazil_before_mandate_protective,Brazil - Before mandate - Protective behaviour,PHQ Low Interest: Not At All,0.011862546,36
XGBoost,Brazil,before_mandate,Before mandate,protective,Protective behaviour,Brazil_before_mandate_protective,Brazil - Before mandate - Protective behaviour,State: Sao Paulo,0.011853417,37
XGBoost,Brazil,before_mandate,Before mandate,protective,Protective behaviour,Brazil_before_mandate_protective,Brazil - Before mandate - Protective behaviour,Age,0.011597465,38
XGBoost,Brazil,before_mandate,Before mandate,protective,Protective behaviour,Brazil_before_mandate_protective,Brazil - Before mandate - Protective behaviour,Happiness Change: Somewhat More,0.011482403,39
XGBoost,Brazil,before_mandate,Before mandate,protective,Protective behaviour,Brazil_before_mandate_protective,Brazil - Before mandate - Protective behaviour,State: Para,0.011082933,40
XGBoost,Brazil,before_mandate,Before mandate,protective,Protective behaviour,Brazil_before_mandate_protective,Brazil - Before mandate - Protective behaviour,Comorbidity: Yes,0.01096024,41
XGBoost,Brazil,before_mandate,Before mandate,protective,Protective behaviour,Brazil_before_mandate_protective,Brazil - Before mandate - Protective behaviour,Employment: Retired,0.010855103,42
